3.98	1.4632E-6
3.99	1.33724E-6
4	1.21127E-6
4.01	1.12821E-6
4.02	1.04515E-6
4.03	1.08802E-6
4.04	1.13089E-6
4.05	1.10946E-6
4.06	1.08802E-6
4.07	9.19182E-7
4.08	7.50344E-7
4.09	8.92379E-7
4.1	1.03441E-6
4.11	9.48668E-7
4.12	8.62921E-7
4.13	9.27231E-7
4.14	9.91541E-7
4.15	9.03111E-7
4.16	8.14681E-7
4.17	7.53027E-7
4.18	6.914E-7
4.19	7.71781E-7
4.2	8.52189E-7
4.21	8.30752E-7
4.22	8.09316E-7
4.23	7.95901E-7
4.24	7.82513E-7
4.25	8.25386E-7
4.26	8.6826E-7
4.27	8.36118E-7
4.28	8.0395E-7
4.29	6.69963E-7
4.3	5.35977E-7
4.31	6.61915E-7
4.32	7.87879E-7
4.33	7.04788E-7
4.34	6.21724E-7
4.35	6.0297E-7
4.36	5.84217E-7
4.37	7.39639E-7
4.38	8.95062E-7
4.39	7.5571E-7
4.4	6.16358E-7
4.41	6.37795E-7
4.42	6.59232E-7
4.43	6.10992E-7
4.44	5.62753E-7
4.45	6.05653E-7
4.46	6.48527E-7
4.47	5.1454E-7
4.48	3.80527E-7
4.49	4.3145E-7
4.5	4.82372E-7
4.51	4.74323E-7
4.52	4.66301E-7
4.53	4.79689E-7
4.54	4.93077E-7
4.55	5.1454E-7
4.56	5.35977E-7
4.57	4.98443E-7
4.58	4.60935E-7
4.59	4.60935E-7
4.6	4.60935E-7
4.61	4.36816E-7
4.62	4.12696E-7
4.63	4.60935E-7
4.64	5.09175E-7
4.65	4.68984E-7
4.66	4.28767E-7
4.67	3.75188E-7
4.68	3.2158E-7
4.69	3.85893E-7
4.7	4.50203E-7
4.71	4.3145E-7
4.72	4.12696E-7
4.73	4.23428E-7
4.74	4.34133E-7
4.75	4.44864E-7
4.76	4.55569E-7
4.77	4.39498E-7
4.78	4.23428E-7
4.79	4.4752E-7
4.8	4.7164E-7
4.81	3.88576E-7
4.82	3.05502E-7
4.83	3.08182E-7
4.84	3.10862E-7
4.85	3.59091E-7
4.86	4.0733E-7
4.87	3.96625E-7
4.88	3.85893E-7
4.89	3.45703E-7
4.9	3.05502E-7
4.91	3.64457E-7
4.92	4.23428E-7
4.93	3.93942E-7
4.94	3.64457E-7
4.95	3.77844E-7
4.96	3.91259E-7
4.97	3.67139E-7
4.98	3.4302E-7
4.99	3.4302E-7
5	3.4302E-7
5.01	3.00141E-7
5.02	2.57265E-7
5.03	3.29618E-7
5.04	4.01964E-7
5.05	3.1354E-7
5.06	2.25107E-7
5.07	2.49224E-7
5.08	2.73344E-7
5.09	2.43866E-7
5.1	2.14386E-7
5.11	2.94783E-7
5.12	3.75188E-7
5.13	2.73344E-7
5.14	1.7151E-7
5.15	2.33145E-7
5.16	2.94783E-7
5.17	2.38506E-7
5.18	1.82228E-7
5.19	2.03668E-7
5.2	2.25107E-7
5.21	2.30465E-7
5.22	2.35825E-7
5.23	1.36672E-7
5.24	3.75183E-8
5.25	1.25951E-7
5.26	2.14386E-7
5.27	2.59945E-7
5.28	3.05502E-7
5.29	2.06348E-7
5.3	1.07192E-7
5.31	1.09872E-7
5.32	1.12552E-7
5.33	2.00987E-7
5.34	2.89423E-7
5.35	2.92103E-7
5.36	2.94783E-7
5.37	2.78702E-7
5.38	2.62623E-7
5.39	2.17066E-7
5.4	1.7151E-7
5.41	2.00987E-7
5.42	2.30465E-7
5.43	2.76024E-7
5.44	3.2158E-7
5.45	2.54585E-7
5.46	1.87589E-7
5.47	2.62623E-7
5.48	3.37654E-7
5.49	2.94783E-7
5.5	2.51904E-7
5.51	2.38506E-7
5.52	2.25107E-7
5.53	2.51904E-7
5.54	2.78702E-7
5.55	2.17066E-7
5.56	1.55431E-7
5.57	1.4471E-7
5.58	1.33992E-7
5.59	1.66149E-7
5.6	1.98307E-7
5.61	1.79548E-7
5.62	1.60789E-7
5.63	2.41186E-7
5.64	3.2158E-7
5.65	2.59945E-7
5.66	1.98307E-7
5.67	1.20593E-7
5.68	4.28761E-8
5.69	1.04514E-7
5.7	1.66149E-7
5.71	1.58111E-7
5.72	1.5007E-7
5.73	2.17066E-7
5.74	2.84062E-7
5.75	2.03668E-7
5.76	1.23273E-7
5.77	1.60789E-7
5.78	1.98307E-7
5.79	2.14386E-7
5.8	2.30465E-7
5.81	1.6883E-7
5.82	1.07192E-7
5.83	1.39352E-7
5.84	1.7151E-7
5.85	1.7151E-7
5.86	1.7151E-7
5.87	1.6883E-7
5.88	1.66149E-7
5.89	1.36672E-7
5.9	1.07192E-7
5.91	1.36672E-7
5.92	1.66149E-7
5.93	2.25107E-7
5.94	2.84062E-7
5.95	2.51904E-7
5.96	2.19747E-7
5.97	2.17066E-7
5.98	2.14386E-7
5.99	1.98307E-7
6	1.82228E-7
6.01	1.7419E-7
6.02	1.66149E-7
6.03	1.58111E-7
6.04	1.5007E-7
6.05	1.98307E-7
6.06	2.46544E-7
6.07	1.7419E-7
6.08	1.01834E-7
6.09	1.20593E-7
6.1	1.39352E-7
6.11	1.66149E-7
6.12	1.92947E-7
6.13	1.98307E-7
6.14	2.03668E-7
6.15	2.00987E-7
6.16	1.98307E-7
6.17	1.66149E-7
6.18	1.33992E-7
6.19	1.25951E-7
6.2	1.17913E-7
6.21	1.79548E-7
6.22	2.41186E-7
6.23	1.90269E-7
6.24	1.39352E-7
6.25	1.4203E-7
6.26	1.4471E-7
6.27	1.66149E-7
6.28	1.87589E-7
6.29	1.98307E-7
6.3	2.09028E-7
6.31	1.04514E-7
6.32	0
6.33	7.77142E-8
6.34	1.55431E-7
6.35	1.36672E-7
6.36	1.17913E-7
6.37	1.63469E-7
6.38	2.09028E-7
6.39	1.90269E-7
6.4	1.7151E-7
6.41	1.36672E-7
6.42	1.01834E-7
6.43	1.4471E-7
6.44	1.87589E-7
6.45	1.82228E-7
6.46	1.76868E-7
6.47	2.17066E-7
6.48	2.57265E-7
6.49	2.11706E-7
6.5	1.66149E-7
6.51	1.7419E-7
6.52	1.82228E-7
6.53	2.00987E-7
6.54	2.19747E-7
6.55	1.55431E-7
6.56	9.11128E-8
6.57	1.25951E-7
6.58	1.60789E-7
6.59	1.7419E-7
6.6	1.87589E-7
6.61	1.66149E-7
6.62	1.4471E-7
6.63	1.01834E-7
6.64	5.8955E-8
6.65	1.12552E-7
6.66	1.66149E-7
6.67	1.31311E-7
6.68	9.64733E-8
6.69	1.66149E-7
6.7	2.35825E-7
6.71	1.5007E-7
6.72	6.43155E-8
6.73	1.12552E-7
6.74	1.60789E-7
6.75	1.4739E-7
6.76	1.33992E-7
6.77	1.4203E-7
6.78	1.5007E-7
6.79	1.6883E-7
6.8	1.87589E-7
6.81	1.31311E-7
6.82	7.50339E-8
6.83	1.7151E-7
6.84	2.67983E-7
6.85	1.36672E-7
6.86	5.35784E-9
6.87	9.64733E-8
6.88	1.87589E-7
6.89	9.91536E-8
6.9	1.07184E-8
6.91	5.62748E-8
6.92	1.01834E-7
6.93	1.58111E-7
6.94	2.14386E-7
6.95	2.14386E-7
6.96	2.14386E-7
6.97	1.84909E-7
6.98	1.55431E-7
6.99	1.4739E-7
7	1.39352E-7
